"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chrXIII",552916,553153,238,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_497",123,".",2.1019,14.6156,12.3117,136,"Promoter (<=1kb)",13,553362,554390,1029,1,"YMR144W","YMR144W",-209
"chrXIII",556048,556438,391,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_498",49,".",1.79315,6.85372,4.91633,293,"Promoter (<=1kb)",13,554793,556475,1683,2,"YMR145C","YMR145C",37
"chrXIII",556969,557324,356,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_499",175,".",2.57347,20.0108,17.5896,162,"Promoter (<=1kb)",13,554793,556475,1683,2,"YMR145C","YMR145C",-494
"chrXIII",557513,557729,217,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_500",68,".",1.8767,8.8688,6.80599,87,"Promoter (<=1kb)",13,557481,558524,1044,2,"YMR146C","YMR146C",795
"chrXIII",561503,561699,197,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_501",23,".",1.58866,4.05288,2.37277,53,"Promoter (<=1kb)",13,560996,561856,861,1,"YMR149W","YMR149W",507
"chrXIII",590104,590369,266,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_502",48,".",1.87103,6.73206,4.80247,151,"Promoter (<=1kb)",13,587274,589550,2277,2,"YMR164C","YMR164C",-554
"chrXIII",596040,596257,218,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_503",90,".",2.10471,11.2233,9.04288,72,"Promoter (1-2kb)",13,594886,597195,2310,1,"YMR167W","YMR167W",1154
"chrXIII",608131,608483,353,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_504",397,".",3.45752,42.5459,39.7746,213,"Promoter (<=1kb)",13,607828,608211,384,2,"YMR172C-A","YMR172C-A",0
"chrXIII",623835,624055,221,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_505",37,".",1.72313,5.59484,3.75675,156,"Promoter (<=1kb)",13,623616,624080,465,2,"YMR181C","YMR181C",25
"chrXIII",652537,653156,620,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_506",50,".",1.52595,7.01269,5.06456,127,"Promoter (<=1kb)",13,652912,653136,225,2,"YMR194C-A","YMR194C-A",0
"chrXIII",661598,662186,589,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_507",231,".",2.8123,25.6807,23.1665,211,"Promoter (<=1kb)",13,662644,664284,1641,1,"YMR199W","YMR199W",-458
"chrXIII",722478,722746,269,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_508",42,".",1.78271,6.0841,4.20342,116,"Promoter (<=1kb)",13,721593,722396,804,2,"YMR226C","YMR226C",-82
"chrXIII",754987,755183,197,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_509",13,".",1.41162,2.79844,1.30988,18,"Promoter (<=1kb)",13,754297,754386,90,1,"YMR242W-A","YMR242W-A",690
"chrXIII",774052,774569,518,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_510",123,".",2.36562,14.703,12.3965,374,"Promoter (<=1kb)",13,774752,774931,180,1,"YMR251W-A","YMR251W-A",-183
"chrXIII",852115,852352,238,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_511",58,".",1.90766,7.8558,5.85208,131,"Promoter (<=1kb)",13,852630,854390,1761,1,"YMR291W","YMR291W",-278
"chrXIII",879730,880094,365,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_512",27,".",1.55055,4.42776,2.70332,43,"Promoter (<=1kb)",13,879063,880232,1170,2,"YMR305C","YMR305C",138
"chrXIII",880511,880803,293,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_513",88,".",2.09027,11.0092,8.83815,140,"Promoter (<=1kb)",13,879063,880232,1170,2,"YMR305C","YMR305C",-279
"chrXIII",887026,887276,251,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_514",22,".",1.42272,3.92698,2.26213,238,"Promoter (<=1kb)",13,887003,888682,1680,1,"YMR307W","YMR307W",23
"chrXIII",887345,888656,1312,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_515",66,".",1.71131,8.75322,6.69707,269,"Promoter (<=1kb)",13,887731,887925,195,2,"YMR307C-A","YMR307C-A",0
"chrXIII",914912,915734,823,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_516",415,".",4.37004,44.2979,41.5067,586,"Promoter (<=1kb)",13,912880,914538,1659,2,"YMR319C","YMR319C",-374
"chrXIV",65290,65496,207,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_517",80,".",2.10117,10.2178,8.08464,83,"Promoter (<=1kb)",14,65744,66052,309,1,"YNL300W","YNL300W",-248
"chrXIV",65814,66123,310,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_518",35,".",1.70805,5.33187,3.51824,143,"Promoter (<=1kb)",14,65744,66052,309,1,"YNL300W","YNL300W",70
"chrXIV",68455,68795,341,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_519",209,".",2.7943,23.3925,20.9163,154,"Promoter (<=1kb)",14,68915,71443,2529,1,"YNL298W","YNL298W",-120
"chrXIV",87418,87730,313,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_520",279,".",3.01266,30.5569,27.9617,156,"Promoter (<=1kb)",14,87897,88736,840,1,"YNL289W","YNL289W",-167
"chrXIV",88370,88763,394,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_521",84,".",1.94602,10.6053,8.45308,281,"Promoter (<=1kb)",14,87897,88736,840,1,"YNL289W","YNL289W",473
"chrXIV",89061,89612,552,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_522",105,".",1.86461,12.7878,10.5426,472,"Promoter (<=1kb)",14,90303,91424,1122,1,"YNL288W","YNL288W",-691
"chrXIV",108634,108888,255,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_523",41,".",1.71308,6.03723,4.16164,134,"Promoter (<=1kb)",14,108467,108928,462,1,"YNL281W","YNL281W",167
"chrXIV",112582,113046,465,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_524",29,".",1.59053,4.65537,2.90593,37,"Promoter (<=1kb)",14,113271,116453,3183,1,"YNL278W","YNL278W",-225
"chrXIV",122320,122552,233,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_525",41,".",1.77472,6.06983,4.19036,100,"Promoter (<=1kb)",14,121118,122170,1053,2,"YNL274C","YNL274C",-150
"chrXIV",139721,140092,372,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_526",90,".",2.20743,11.2236,9.0432,156,"Promoter (<=1kb)",14,140878,144078,3201,1,"YNL267W","YNL267W",-786
"chrXIV",198195,198858,664,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_527",199,".",2.90509,22.4601,19.9987,141,"Promoter (<=1kb)",14,196426,197943,1518,2,"YNL241C","YNL241C",-252
"chrXIV",217331,217561,231,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_528",101,".",2.24829,12.3833,10.1537,104,"Promoter (<=1kb)",14,215987,217042,1056,2,"YNL231C","YNL231C",-289
"chrXIV",275930,276237,308,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_529",129,".",2.29619,15.2965,12.9737,129,"Promoter (<=1kb)",14,276502,279897,3396,1,"YNL192W","YNL192W",-265
"chrXIV",299951,300202,252,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_530",33,".",1.63269,5.1451,3.3483,201,"Promoter (<=1kb)",14,299654,300649,996,2,"YNL180C","YNL180C",447
"chrXIV",300953,302395,1443,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_531",1048,".",5.52703,108.562,104.873,1034,"Promoter (<=1kb)",14,300666,301103,438,2,"YNL179C","YNL179C",0
"chrXIV",302689,303465,777,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_532",127,".",1.96056,15.0547,12.7382,521,"Promoter (<=1kb)",14,302680,303402,723,1,"YNL178W","YNL178W",9
"chrXIV",357885,358074,190,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_533",25,".",1.6057,4.27326,2.56683,38,"Promoter (<=1kb)",14,357453,358952,1500,1,"YNL142W","YNL142W",432
"chrXIV",396979,397272,294,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_534",223,".",2.82157,24.8998,22.3985,155,"Promoter (1-2kb)",14,398023,398370,348,2,"YNL122C","YNL122C",1098
"chrXIV",413969,414202,234,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_535",43,".",1.68283,6.28972,4.39406,87,"Promoter (<=1kb)",14,413639,416281,2643,1,"YNL112W","YNL112W",330
"chrXIV",414414,414897,484,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_536",46,".",1.67426,6.57042,4.65326,368,"Promoter (<=1kb)",14,413639,416281,2643,1,"YNL112W","YNL112W",775
"chrXIV",426927,427177,251,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_537",59,".",1.93093,7.95733,5.94748,123,"Promoter (<=1kb)",14,424895,426754,1860,2,"YNL104C","YNL104C",-173
"chrXIV",493907,494421,515,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_538",13,".",1.35059,2.82895,1.33502,514,"Promoter (<=1kb)",14,493366,493548,183,1,"YNL070W","YNL070W",541
"chrXIV",500229,500751,523,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_539",36,".",1.39982,5.4267,3.60414,374,"Promoter (<=1kb)",14,499681,500256,576,1,"YNL067W","YNL067W",548
"chrXIV",501178,501470,293,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_540",72,".",1.93967,9.38001,7.2885,139,"Promoter (<=1kb)",14,501515,502777,1263,1,"YNL066W","YNL066W",-45
"chrXIV",501606,501788,183,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_541",41,".",1.67036,6.06121,4.18245,145,"Promoter (<=1kb)",14,501515,502777,1263,1,"YNL066W","YNL066W",91
"chrXIV",502137,502750,614,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_542",72,".",1.8548,9.386,7.29393,168,"Promoter (<=1kb)",14,501515,502777,1263,1,"YNL066W","YNL066W",622
"chrXIV",559309,559688,380,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_543",415,".",3.69986,44.3512,41.5592,215,"Promoter (<=1kb)",14,559814,560479,666,1,"YNL036W","YNL036W",-126
"chrXIV",559916,560195,280,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_544",16,".",1.39059,3.2402,1.67465,256,"Promoter (<=1kb)",14,559814,560479,666,1,"YNL036W","YNL036W",102
"chrXIV",576227,576453,227,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_545",40,".",1.84787,5.9645,4.09448,120,"Promoter (<=1kb)",14,575640,576050,411,2,"YNL031C","YNL031C",-177
"chrXIV",577173,577495,323,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_546",82,".",1.95004,10.392,8.24946,98,"Promoter (<=1kb)",14,576727,577038,312,1,"YNL030W","YNL030W",446
"chrXIV",662178,662448,271,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_547",62,".",1.92223,8.24733,6.22089,135,"Promoter (<=1kb)",14,662913,663581,669,1,"YNR017W","YNR017W",-465
"chrXIV",689788,690242,455,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_548",113,".",2.31459,13.6267,11.3529,339,"Promoter (<=1kb)",14,690321,691286,966,1,"YNR034W","YNR034W",-79
"chrXIV",722590,722798,209,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_549",51,".",1.71901,7.11108,5.15579,114,"Promoter (<=1kb)",14,721120,723112,1993,2,"YNR053C","YNR053C",314
"chrXIV",738981,739710,730,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_550",770,".",5.26699,80.2667,77.0459,476,"Promoter (<=1kb)",14,739951,742110,2160,1,"YNR060W","YNR060W",-241
"chrXV",24555,24861,307,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_551",386,".",4.88268,41.4048,38.6481,152,"Promoter (<=1kb)",15,22525,24294,1770,2,"YOL157C","YOL157C",-261
"chrXV",30036,30274,239,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_552",25,".",1.54967,4.27636,2.56911,150,"Promoter (1-2kb)",15,28703,31606,2904,2,"YOL155C","YOL155C",1332
"chrXV",30716,30908,193,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_553",30,".",1.60522,4.7802,3.01803,86,"Promoter (<=1kb)",15,28703,31606,2904,2,"YOL155C","YOL155C",698
"chrXV",31307,31569,263,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_554",85,".",2.14612,10.7383,8.5795,120,"Promoter (<=1kb)",15,28703,31606,2904,2,"YOL155C","YOL155C",37
"chrXV",31949,32219,271,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_555",41,".",1.65723,6.06121,4.18245,134,"Promoter (<=1kb)",15,28703,31606,2904,2,"YOL155C","YOL155C",-343
"chrXV",40402,40611,210,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_556",70,".",1.96504,9.15078,7.07166,92,"Promoter (<=1kb)",15,40748,42610,1863,1,"YOL152W","YOL152W",-137
"chrXV",43365,43738,374,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_557",354,".",3.47679,38.2009,35.4856,172,"Promoter (<=1kb)",15,43694,44722,1029,1,"YOL151W","YOL151W",0
"chrXV",43779,44616,838,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_558",115,".",2.32002,13.8246,11.5445,125,"Promoter (<=1kb)",15,43694,44722,1029,1,"YOL151W","YOL151W",85
"chrXV",69101,69378,278,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_559",173,".",2.61693,19.7859,17.3692,130,"Promoter (<=1kb)",15,67561,68754,1194,2,"YOL136C","YOL136C",-347
"chrXV",80712,80953,242,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_560",29,".",1.45406,4.69721,2.94379,152,"Promoter (<=1kb)",15,80348,81190,843,1,"YOL127W","YOL127W",364
"chrXV",81020,81462,443,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_561",34,".",1.48926,5.23369,3.42923,58,"Promoter (<=1kb)",15,80348,81190,843,1,"YOL127W","YOL127W",672
"chrXV",109862,110081,220,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_562",52,".",1.81873,7.16496,5.20594,92,"Promoter (<=1kb)",15,110297,110638,342,1,"YOL109W","YOL109W",-216
"chrXV",110390,110687,298,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_563",170,".",2.28737,19.4942,17.0826,173,"Promoter (<=1kb)",15,110297,110638,342,1,"YOL109W","YOL109W",93
"chrXV",110882,111102,221,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_564",81,".",1.9329,10.308,8.17001,144,"Promoter (<=1kb)",15,110297,110638,342,1,"YOL109W","YOL109W",585
"chrXV",116083,116361,279,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_565",295,".",3.15774,32.1817,29.5595,131,"Promoter (<=1kb)",15,114138,115808,1671,2,"YOL105C","YOL105C",-275
"chrXV",159729,160104,376,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_566",28,".",1.36153,4.58557,2.8431,23,"Promoter (<=1kb)",15,159548,160594,1047,2,"YOL086C","YOL086C",490
"chrXV",161704,162034,331,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_567",235,".",2.7471,26.0448,23.5248,171,"Promoter (<=1kb)",15,161673,162014,342,2,"YOL085C","YOL085C",0
"chrXV",232114,232564,451,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_568",140,".",2.44216,16.4431,14.0947,95,"Promoter (<=1kb)",15,231570,231755,186,2,"YOL052C-A","YOL052C-A",-359
"chrXV",234290,234626,337,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_569",107,".",2.19799,12.9549,10.7032,215,"Promoter (<=1kb)",15,234940,238185,3246,1,"YOL051W","YOL051W",-314
"chrXV",253112,253500,389,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_570",83,".",1.91736,10.5275,8.37856,108,"Promoter (<=1kb)",15,253149,253577,429,2,"YOL040C","YOL040C",77
"chrXV",254339,254539,201,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_571",21,".",1.44416,3.74262,2.10201,43,"Promoter (<=1kb)",15,254297,254617,321,1,"YOL039W","YOL039W",42
"chrXV",288157,288351,195,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_572",56,".",1.8549,7.65513,5.66447,101,"Promoter (<=1kb)",15,288420,288572,153,1,"YOL019W-A","YOL019W-A",-69
"chrXV",305455,305664,210,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_573",33,".",1.67532,5.18476,3.38452,73,"Promoter (<=1kb)",15,305349,307409,2061,1,"YOL011W","YOL011W",106
"chrXV",338969,339889,921,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_574",77,".",1.87062,9.88255,7.76612,346,"Promoter (<=1kb)",15,338938,339978,1041,2,"YOR007C","YOR007C",89
"chrXV",347482,347773,292,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_575",84,".",2.09798,10.5696,8.41905,110,"Promoter (<=1kb)",15,346195,346950,756,2,"YOR010C","YOR010C",-532
"chrXV",381332,381780,449,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_576",42,".",1.77539,6.11837,4.23558,147,"Promoter (<=1kb)",15,381053,382822,1770,1,"YOR027W","YOR027W",279
"chrXV",382345,383698,1354,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_577",1237,".",6.36628,128.081,123.797,743,"Promoter (<=1kb)",15,383533,384420,888,2,"YOR028C","YOR028C",722
"chrXV",384645,385621,977,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_578",1216,".",6.50842,125.832,121.653,225,"Promoter (<=1kb)",15,384600,384935,336,1,"YOR029W","YOR029W",45
"chrXV",391501,392020,520,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_579",365,".",3.55235,39.2721,36.5427,247,"Promoter (<=1kb)",15,392176,392376,201,1,"YOR032W-A","YOR032W-A",-156
"chrXV",407673,408080,408,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_580",50,".",1.55631,7.01853,5.07015,162,"Promoter (<=1kb)",15,408425,409660,1236,1,"YOR042W","YOR042W",-345
"chrXV",409353,409639,287,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_581",37,".",1.65061,5.53875,3.70594,169,"Promoter (<=1kb)",15,408358,408789,432,2,"YOR041C","YOR041C",-564
"chrXV",424159,424697,539,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_582",384,".",3.51324,41.2512,38.4964,318,"Promoter (<=1kb)",15,424270,424617,348,2,"YOR050C","YOR050C",0
"chrXV",429960,430229,270,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_583",70,".",1.95506,9.16634,7.08622,135,"Promoter (<=1kb)",15,427833,429857,2025,2,"YOR054C","YOR054C",-103
"chrXV",443823,444290,468,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_584",250,".",2.74552,27.5498,25.0047,193,"Promoter (<=1kb)",15,442725,443531,807,2,"YOR062C","YOR062C",-292
"chrXV",444706,445930,1225,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_585",118,".",1.83047,14.1294,11.8395,481,"Promoter (<=1kb)",15,444686,445849,1164,1,"YOR063W","YOR063W",20
"chrXV",494371,494587,217,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_586",44,".",1.74058,6.31665,4.41937,78,"Promoter (<=1kb)",15,495127,496968,1842,1,"YOR092W","YOR092W",-540
"chrXV",520598,520984,387,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_587",163,".",2.49044,18.7157,16.3204,147,"Promoter (<=1kb)",15,521353,522282,930,1,"YOR107W","YOR107W",-369
"chrXV",521579,521794,216,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_588",43,".",1.72424,6.27958,4.38499,70,"Promoter (<=1kb)",15,521353,522282,930,1,"YOR107W","YOR107W",226
"chrXV",619210,619578,369,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_589",164,".",2.32786,18.8797,16.4811,142,"Promoter (<=1kb)",15,619840,624375,4536,1,"YOR153W","YOR153W",-262
"chrXV",620191,620444,254,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_590",55,".",1.6648,7.55669,5.57252,188,"Promoter (<=1kb)",15,619840,624375,4536,1,"YOR153W","YOR153W",351
"chrXV",638815,639225,411,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_591",384,".",3.5743,41.1581,38.4046,198,"Promoter (<=1kb)",15,639121,639267,147,2,"YOR161C-C","YOR161C-C",42
"chrXV",671048,671641,594,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_592",1018,".",5.95748,105.456,101.848,195,"Promoter (<=1kb)",15,671845,672411,567,2,"YOR179C","YOR179C",770
"chrXV",673829,674011,183,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_593",71,".",2.06146,9.19514,7.11365,111,"Promoter (1-2kb)",15,674352,675167,816,2,"YOR180C","YOR180C",1156
"chrXV",723220,723896,677,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_594",44,".",1.70329,6.36857,4.46726,126,"Promoter (<=1kb)",15,722911,724725,1815,1,"YOR204W","YOR204W",309
"chrXV",724179,724529,351,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_595",49,".",1.78879,6.8532,4.91592,160,"Promoter (1-2kb)",15,722911,724725,1815,1,"YOR204W","YOR204W",1268
"chrXV",758870,759320,451,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_596",38,".",1.54664,5.74964,3.89743,322,"Promoter (<=1kb)",15,759782,760660,879,1,"YOR223W","YOR223W",-462
"chrXV",760842,761086,245,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_597",87,".",2.02034,10.9488,8.78052,99,"Promoter (<=1kb)",15,760825,761265,441,2,"YOR224C","YOR224C",179
"chrXV",779946,780166,221,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_598",39,".",1.57248,5.76908,3.91518,162,"Promoter (<=1kb)",15,779870,780184,315,1,"YOR235W","YOR235W",76
"chrXV",780695,780937,243,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_599",16,".",1.27182,3.15622,1.60449,16,"Promoter (<=1kb)",15,780906,781541,636,1,"YOR236W","YOR236W",0
"chrXV",796949,797411,463,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_600",1295,".",6.55171,134.223,129.525,224,"Promoter (<=1kb)",15,795801,796793,993,2,"YOR246C","YOR246C",-156
"chrXV",797720,798347,628,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_601",121,".",2.27737,14.4227,12.1247,473,"Promoter (<=1kb)",15,798013,798315,303,1,"YOR247W","YOR248W",0
"chrXV",832302,832741,440,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_602",60,".",1.65832,8.0715,6.05455,287,"Promoter (<=1kb)",15,832813,834195,1383,1,"YOR272W","YOR272W",-72
"chrXV",841631,841830,200,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_603",36,".",1.61813,5.44277,3.61893,114,"Promoter (<=1kb)",15,841515,841823,309,2,"YOR277C","YOR277C",0
"chrXV",882177,882500,324,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_604",184,".",2.63819,20.8803,18.445,135,"Promoter (<=1kb)",15,882765,882842,78,1,"YOR302W","YOR302W",-265
"chrXV",882919,883376,458,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_605",73,".",1.86671,9.48734,7.3901,279,"Promoter (<=1kb)",15,882899,884134,1236,1,"YOR303W","YOR303W",20
"chrXV",883416,884017,602,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_606",57,".",1.78592,7.72143,5.72653,160,"Promoter (<=1kb)",15,884514,887876,3363,1,"YOR304W","YOR304W",-497
"chrXV",893022,893220,199,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_607",53,".",1.80883,7.32217,5.35357,102,"Promoter (<=1kb)",15,892731,894092,1362,2,"YOR307C","YOR307C",872
"chrXV",903870,904567,698,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_608",632,".",4.44143,66.2753,63.2435,318,"Promoter (<=1kb)",15,904458,904568,111,1,"YOR314W-A","YOR314W-A",0
"chrXV",908462,909149,688,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_609",1211,".",6.27404,125.301,121.136,244,"Promoter (<=1kb)",15,909343,911445,2103,1,"YOR317W","YOR317W",-194
"chrXV",910942,911181,240,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_610",16,".",1.45043,3.17698,1.62196,226,"Promoter (1-2kb)",15,911784,912436,653,2,"YOR318C","YOR318C",1255
"chrXV",911822,912607,786,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_611",651,".",4.48385,68.2078,65.153,336,"Promoter (<=1kb)",15,911784,912436,653,2,"YOR318C","YOR318C",0
"chrXV",968035,968300,266,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_612",86,".",2.21947,10.7915,8.63057,103,"Promoter (<=1kb)",15,968148,968474,327,2,"YOR343C","YOR343C",174
"chrXV",978539,979629,1091,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_613",1014,".",6.26328,105.087,101.487,379,"Promoter (<=1kb)",15,977194,978069,876,2,"YOR344C","YOR344C",-470
"chrXV",987153,987533,381,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_614",36,".",1.76972,5.43102,3.60823,313,"Promoter (<=1kb)",15,984942,986462,1521,2,"YOR347C","YOR347C",-691
"chrXV",987581,987911,331,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_615",114,".",2.38767,13.7619,11.4838,163,"Promoter (<=1kb)",15,986899,988782,1884,2,"YOR348C","YOR348C",871
"chrXV",987977,988816,840,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_616",791,".",5.38344,82.3818,79.1346,642,"Promoter (<=1kb)",15,986899,988782,1884,2,"YOR348C","YOR348C",0
"chrXV",988940,989629,690,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_617",1430,".",7.44069,150.117,143.034,315,"Promoter (<=1kb)",15,986899,988782,1884,2,"YOR348C","YOR348C",-158
"chrXV",1028105,1028580,476,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_618",67,".",1.68562,8.76694,6.70995,260,"Promoter (<=1kb)",15,1028194,1028625,432,2,"YOR369C","YOR369C",45
"chrXV",1039364,1039623,260,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_619",109,".",2.27962,13.1921,10.9328,146,"Promoter (<=1kb)",15,1039840,1041399,1560,1,"YOR374W","YOR374W",-217
"chrXV",1041686,1042393,708,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_620",68,".",1.79003,8.87745,6.81403,482,"Promoter (<=1kb)",15,1041678,1043042,1365,2,"YOR375C","YOR375C",649
